2412,1,10,0,0,0,0,0,0
2417,1,10,0,0,0,0,0,0
2422,1,10,0,0,0,0,0,0
2427,1,10,0,0,0,0,0,0
2432,1,10,0,0,0,0,0,0
2437,1,10,0,0,0,0,0,0
2442,1,10,0,0,0,0,0,0
2447,1,10,0,0,0,0,0,0
2452,1,10,0,0,0,0,0,0
2457,1,10,0,0,0,0,0,0
2462,1,10,0,0,0,0,0,0
2467,1,10,0,0,0,0,0,0
2472,1,10,0,0,0,0,0,0
5180,2,10,0,0,0,0,0,0
5550,2,10,0,0,0,0,0,0
6015,2,10,0,0,0,0,0,0
7115,2,10,0,0,0,0,0,0
